symbol,sector,fullTimeEmployees,trailingAnnualDividendYield,payoutRatio,averageDailyVolume10Day,trailingAnnualDividendRate,averageVolume10days,dividendRate,beta,priceHint,trailingPE,regularMarketVolume,marketCap,averageVolume,priceToSalesTrailing12Months,forwardPE,fiveYearAvgDividendYield,dividendYield,enterpriseToRevenue,profitMargins,enterpriseToEbitda,forwardEps,bookValue,sharesPercentSharesOut,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,priceToBook,heldPercentInsiders,shortRatio,enterpriseValue,earningsQuarterlyGrowth,pegRatio,shortPercentOfFloat,increment
SGMS,Consumer Cyclical,9000,0.0,0.0,538700,0.0,538700,0.0,2.055254,2,0.0,600863,4680782336,723116,1.7183489,27.110498,0.0,0.0,4.854,-0.20888,22.875,1.81,-27.926,0.0661,0.82598996,-569000000,-6.02,0.0,0.0,0.06204,10.94,13221782528,0.0,1.92,0.1097,0.03895829283128482
SGOC,Financial Services,11,0.0,0.0,186220,0.0,186220,0.0,0.297399,4,0.0,218631,209245920,642064,39.540047,0.0,0.0,0.0,39.761,0.0,739.597,0.0,1.355,0.0022,0.00016000001,-20397000,-0.233,0.0,1.5350553,0.69641995,0.39,210415360,0.0,0.0,0.0070999996,-0.2
SGOL,0,0,0.0,0.0,2526100,0.0,2526100,0.0,0.0,2,0.0,952305,0,1799120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.029188559515237245
SGOV,0,0,0.0,0.0,21360,0.0,21360,0.0,0.0,2,0.0,16829,0,48472,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.99650397286906e-05
SGRP,Industrials,1576,0.0,0.0,103640,0.0,103640,0.0,1.329902,4,84.50001,147139,35679112,410550,0.1536502,0.0,0.0,0.0,0.22,0.00306,5.744,0.0,0.898,0.0016,0.058179997,711000,0.02,0.0,1.8819599,0.61944,0.06,51135364,0.261,0.0,0.0138,-0.12435227816061667
SGRY,Healthcare,9100,0.0,0.0,537980,0.0,537980,0.0,3.067713,2,0.0,454416,2617979136,453608,1.4074401,-131.84848,0.0,0.0,3.712,-0.06242,24.278,-0.33,2.358,0.0287,0.99714,-155600000,-3.19,0.0,18.452078,0.02362,2.66,6904619008,0.0,-65.63,0.054899998,0.10994891517115778
SGTX,Healthcare,96,0.0,0.0,122120,0.0,122120,0.0,0.0,2,0.0,109891,825993536,119032,64.95702,0.0,0.0,0.0,19.114,0.0,-4.625,0.0,0.0,0.0041,0.0,-52480000,0.0,0.0,0.0,0.3213,1.23,243053408,0.0,0.0,0.0078,-0.2583450378013477
SGU,Energy,3157,0.051059727,0.39580002,54300,0.53,54300,0.53,0.385157,2,8.114241,43253,417989792,70135,0.31384552,11.784091,4.8,0.0511,0.512,0.04921,5.033,0.88,6.507,0.0005,0.46322,56749000,1.278,0.0,1.5936683,0.051230002,0.38,681261824,0.363,0.0,0.00059999997,0.05708455066144262
SH,0,0,0.0,0.0,16409660,0.0,16409660,0.0,0.0,2,0.0,8617388,0,11643916,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.019230764955736397
SHACU,Financial Services,0,0.0,0.0,58140,0.0,58140,0.0,0.0,2,0.0,88424,0,267568,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.02,43919168,0.0,0.0,0.0,-0.033686272368090735
SHAG,0,0,0.0,0.0,24500,0.0,24500,0.0,0.0,2,0.0,17348,0,21952,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0054618663121512295
SHAK,Consumer Cyclical,7429,0.0,0.0,764940,0.0,764940,0.0,1.710184,2,0.0,1139490,5442811904,896277,10.409554,223.5862,0.0,0.0,9.528,-0.08063,330.439,0.58,10.52,0.0881,0.99179,-42158000,-1.14,0.0,12.326995,0.060399998,3.93,4981694976,0.0,-254.11,0.1165,0.04127181405547159
SHBI,Financial Services,0,0.026770774,0.378,103340,0.48,103340,0.48,1.003791,2,13.653543,55879,203351376,47606,3.4207747,10.703704,2.05,0.026800001,0.803,0.26461,0.0,1.62,16.551,0.014400001,0.69017,15730000,1.27,0.0,1.0476708,0.02084,6.43,47753220,-0.032,1.02,0.0147,0.19751386055015419
SHC,Healthcare,3000,0.0,0.0,2021880,0.0,2021880,0.0,0.0,2,0.0,1506357,8068307968,867606,9.861552,0.0,0.0,0.0,12.088,-0.047199998,25.462,0.0,0.0,0.0039,0.74165,-38617000,0.0,0.0,0.0,0.03162,2.16,9890301952,0.0,0.91,0.0154,0.018935358734529027
SHE,0,0,0.0,0.0,8520,0.0,8520,0.0,0.0,2,0.0,15273,0,10337,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.017275902163488264
SHEN,Communication Services,1139,0.006566242,6.8,219140,0.34,219140,0.34,0.405742,2,20.3793,140328,2575497728,218971,11.665712,132.25642,0.73,0.0066000004,14.142,0.57399,65.198,0.39,11.679,0.0242,0.56818,2626000,2.531,0.0,4.4164743,0.04255,4.41,3122263296,2.388,2.03,0.0344,0.18683853929217265
SHG,Financial Services,0,0.04199092,0.0,225980,1.295,225980,0.0,0.686776,2,5.8730755,91049,16182490112,118005,0,6.5714283,0.0,0.0,0.0,0.29459,0.0,4.76,66.036,0.0005,0.028719999,0,5.326,1.50734,0.473681,0.0,2.47,15910119424,-0.085,0.0,0.0,0.05675676633529707
SHI,Energy,8878,0.001877551,0.0,34140,0.046,34140,1.7,0.910367,2,2.6595745,15590,4974799872,35788,0,0.0,0.0,0.0691,0.0,-0.00126,0.0,0.0,41.8,0.0,0.03229,0,9.4,0.0,0.5980861,0.0,0.06,2651834368,1.008,0.0,0.0,0.01916018345691962
SHIP,Industrials,38,0.0,0.0,9477920,0.0,9477920,0.0,0.776814,4,0.0,15084450,216802608,20721742,3.10601,28.0,0.0,0.0,3.289,-0.18537001,15.049,0.05,1.266,0.0176,0.09019,-12939000,-0.602,0.0,1.1058451,0.10026,0.09,229557584,3.809,0.0,0.0176,-0.13580248639671158
SHIPW,,38,0.0,0.0,0,0.0,0,0.0,0.776814,4,0.0,233040,257677,0,0.0036915946,0.0,0.0,0.0,0.0,-0.18537001,0.0,0.0,1.266,0.0,0.0,-12939000,-0.602,0.0,0.07993681,0.0,0.0,0,3.809,0.0,0.0,0.0
SHLD,0,0,0.0,0.0,1180,0.0,1180,0.0,0.0,2,0.0,386,0,1627,0,-3.3192844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.06989031452907701
SHLS,Technology,0,0.0,0.0,1158280,0.0,1158280,0.0,0.0,2,0.0,2362936,6330571776,2372312,36.247604,0.0,0.0,0.0,19.691,0.21389,69.329,0.0,0.0,0.0209,0.0,37355000,0.0,0.0,0.0,0.0,0.8,3438971904,0.0,0.0,0.043899998,-0.05402037012346439
SHLX,Energy,0,0.13285199,1.472,1347880,1.84,1347880,1.84,1.627843,2,12.333036,1197648,5447066624,1709937,11.324463,8.602485,7.66,0.1329,14.162,1.01455,30.142,1.61,1.47,0.0085,0.28046,397000000,1.123,0.46,9.421769,0.68544996,1.86,6812060160,0.0,0.75,0.0271,0.2064460743673268
SHM,0,0,0.0,0.0,337400,0.0,337400,0.0,0.0,2,0.0,363097,0,405900,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0003466243409313686
SHO,Real Estate,40,0.0038819876,0.0,2305720,0.05,2305720,0.0,1.453954,2,0.0,1452139,2878166528,2037962,10.743196,-1335.0001,6.18,0.0,13.499,-1.51056,-36.769,-0.01,8.621,0.029000001,1.01735,-417588000,-1.934,0.05,1.5485443,0.013150001,3.18,3616473088,0.0,-0.77,0.0398,0.05784473078688183
SHOO,Consumer Cyclical,0,0.0038431978,0.0,686440,0.15,686440,0.6,1.326652,2,0.0,804511,3290231552,609922,2.737721,19.775,0.0,0.0150999995,2.469,-0.015310001,44.271,2.0,9.882,0.0232,0.95206,-18397000,-0.234,0.0,4.0022264,0.07467,3.45,2967621376,0.273,2.32,0.0295,0.08862070667244867
SHOP,Technology,7000,0.0,0.0,1821580,0.0,1821580,0.0,1.564463,2,447.49036,702896,141571850240,1507154,48.326435,234.61539,0.0,0.0,45.867,0.109069996,572.609,4.94,52.238,0.0091,0.67333,319508992,2.59,0.0,22.186914,0.00402,0.73,134365503488,159.664,8.07,0.0178,-0.1923401285616849
SHSP,Technology,231,0.006039255,0.0,120320,0.12,120320,0.0,1.852654,2,0.0,88615,249912576,228745,9.001915,-52.210526,0.0,0.0,8.263,-0.22438999,-37.032,-0.38,2.295,0.0089,0.66783994,-6229639,-0.544,0.0,8.64488,0.094960004,0.41,229385024,0.0,-2.64,0.0106,-0.21673903622795263
SHV,0,0,0.0,0.0,2533700,0.0,2533700,0.0,0.0,2,0.0,2185400,0,2040337,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-9.043166069046851e-05
SHW,Basic Materials,61031,0.0075692316,0.24280001,577040,5.36,577040,6.6,1.04117,2,32.471466,272705,63960317952,491632,3.4833548,24.043259,0.9,0.0093,3.975,0.11058,21.223,29.82,40.147,0.0136,0.80008006,2030400000,22.08,1.65,17.85862,0.09518,2.13,72989753344,0.637,2.73,0.015,0.002540995128216004
SHY,0,0,0.020602899,0.0,2846600,1.777,2846600,0.0,0.0,2,23.188173,2147081,0,2854516,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0010190139359190175
SHYD,0,0,0.0,0.0,69680,0.0,69680,0.0,0.0,2,0.0,64897,0,98479,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.002224003201185525
SHYF,Industrials,3000,0.0,0.0952,325620,0.0,325620,0.1,1.609425,2,0.0,579377,1455465984,200298,2.1531422,0.0,0.92,0.0023999999,2.214,0.04855,23.827,0.0,0.0,0.020399999,0.79153997,37942000,0.0,0.025,0.0,0.09495,4.12,1496594944,0.0,1.14,0.0212,0.24617276924524348
SHYG,0,0,0.0,0.0,1160240,0.0,1160240,0.0,0.0,2,0.0,645007,0,2450891,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00171284127500236
SHYL,0,0,0.0,0.0,9640,0.0,9640,0.0,0.0,2,0.0,5966,0,10159,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0003459578385652067
SI,Financial Services,216,0.0,0.0,1722960,0.0,1722960,0.0,0.0,2,118.47058,1764339,3785288704,1392296,42.11773,61.96923,0.0,0.0,3.138,0.28972,0.0,2.6,15.626,0.0357,0.65436995,26038000,1.36,0.0,10.31102,0.05487,0.62,281993056,1.534,0.0,0.0403,-0.05711616038587019
SIBN,Healthcare,295,0.0,0.0,293760,0.0,293760,0.0,1.41859,2,0.0,564593,1016849600,289274,13.85599,-28.504585,0.0,0.0,11.86,-0.59543,-22.882,-1.09,5.198,0.021,0.82001,-43697000,-1.504,0.0,5.9772987,0.03496,3.03,870344448,0.0,-0.46,0.0234,-0.018635507120386714
SIC,Consumer Cyclical,1850,0.0,0.0,60200,0.0,60200,0.0,2.69257,2,0.0,158293,225013360,113223,0.39784178,25.257143,0.0,0.0,0.684,-0.00603,13.451,0.35,6.155,0.0008,0.56547,-3412000,-0.14,0.0,1.4362307,0.21867001,0.16,386812992,-0.784,0.0,0.0011,-0.03808481433911145
SID,Basic Materials,23196,0.0,0.0114,4416000,0.0,4416000,0.07,1.764876,2,8.826816,2634885,8747196416,3741267,0,15.04762,0.0,0.0109,0.0,0.12621,0.0,0.42,1.422,0.0019,0.027090002,0,0.716,0.002,4.444444,0.0,0.69,9274370048,2.57,-65.98,0.0,-0.02469133440449993
SIEB,Financial Services,125,0.0,0.0,3720220,0.0,3720220,0.0,0.0,2,55.6701,545319,168930368,1130952,3.0983322,0.0,0.0,0.0,-2.472,0.05456,0.0,0.0,1.227,0.0121,0.0612,2975000,0.097,0.0,4.400978,0.75938004,0.18,-134755840,0.82,0.0,0.0322,-0.03571425226269879
SIEN,Healthcare,255,0.0,0.0,1215480,0.0,1215480,0.0,2.119718,2,0.0,1491519,423823168,1174500,5.9491467,-11.746032,0.0,0.0,6.046,-1.26257,-7.441,-0.63,-0.011,0.0373,0.7597,-89947000,-1.791,0.0,0.0,0.051599998,1.2,430754912,0.0,-0.25,0.0403,-0.13853318231454864
SIF,Industrials,446,0.0,0.0,109640,0.0,109640,0.0,1.632719,2,6.2100263,154536,85634136,489098,0.7615714,0.0,0.0,0.0,1.104,0.12029,12.418,0.0,8.246,0.0008,0.20358999,13526000,2.314,0.0,1.742663,0.59153,0.15,124142120,0.0,0.0,0.0029,0.49687492859860544
SIFY,Communication Services,2794,0.004736842,0.0,2254680,0.018,2254680,0.0,1.583423,4,41.458332,1406523,713307584,3033555,0,39.8,0.0,0.0,0.0,0.03512,0.0,0.1,0.9,0.0047,0.00796,0,0.096,0.0,4.422222,0.0,0.31,574173312,0.537,0.0,0.0,0.012722633961057692
SIG,Consumer Cyclical,26126,0.006307535,0.0,777740,0.37,777740,0.0,2.647887,2,0.0,580497,3105261056,1221971,0.59788996,16.07859,4.36,0.0,0.966,-0.01587,15.867,3.69,17.512,0.1252,1.0575299,-115600000,-2.233,0.0,3.3879628,0.02865,4.93,5015661568,0.0,3.85,0.1751,0.28531200232187465
SIGA,Healthcare,42,0.0,0.0,355900,0.0,355900,0.0,0.653846,2,9.394366,297934,511911840,239291,4.0966287,0.0,0.0,0.0,3.172,0.45088002,4.662,0.0,1.681,0.025999999,0.38467997,56342008,0.71,0.0,3.9678764,0.41976002,8.13,396371008,0.0,0.0,0.0401,0.04709579217025887
SIGI,Financial Services,2400,0.012373305,0.2298,319160,0.94,319160,1.0,0.834236,2,18.88753,220972,4625900032,239091,1.5829796,16.22899,1.33,0.013200001,1.714,0.084300004,12.727,4.76,42.381,0.0135,0.81896,246355008,4.09,0.0,1.8227507,0.02401,3.05,5008070144,0.552,3.0,0.0156,0.150067025544672
SIGIP,Financial Services,2400,0.0,0.0,6380,0.0,6380,1.23,0.834236,2,0.0,6060,0,45947,0,0.0,0.0,0.0498,0.635,0.084300004,4.713,0.0,0.0,0.0,0.0,246355008,0.0,0.0,0.0,0.0,0.97,1854674048,0.552,0.0,0.0,0.021378112401309476
SII,Financial Services,157,0.0,0.8764,284540,0.0,284540,1.0,1.339647,2,0.0,244919,1133929344,133513,9.3116,0.0,4.19,0.0224,8.888,0.22153999,24.159,0.0,0.0,0.0073,0.22659001,26978000,0.0,0.0,0.0,0.12487,1.31,1082331392,3.651,0.0,0.0,0.4127971848011092
SIJ,0,0,0.0,0.0,2200,0.0,2200,0.0,0.0,2,0.0,3025,0,3038,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.09190579118460242
SIL,0,0,0.0,0.0,444760,0.0,444760,0.0,0.0,2,0.0,721072,0,723928,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.011204471067382388
SILC,Technology,0,0.020383203,0.0,40840,1.0,40840,0.0,0.876489,2,61.4375,19083,352687136,56852,3.2839265,19.818548,0.0,0.0,2.705,0.05331,29.339,2.48,22.263,0.0023999999,0.55064,5725000,0.8,0.0,2.2076988,0.14727001,0.19,290514304,-0.651,1.55,0.0047,-0.04913904368953928
SILJ,0,0,0.0,0.0,1170040,0.0,1170040,0.0,0.0,2,0.0,1389641,0,2190669,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.016056519261404036
SILK,Healthcare,281,0.0,0.0,426720,0.0,426720,0.0,0.0,2,0.0,289935,1818960640,388964,24.179625,-55.135418,0.0,0.0,22.881,-0.62963,-41.111,-0.96,3.139,0.082100004,1.04515,-47365000,-1.437,0.0,16.862059,0.02769,8.74,1721305984,0.0,-0.43,0.1016,-0.04973070771673524
SILV,Basic Materials,0,0.0,0.0,1258320,0.0,1258320,0.0,1.549967,2,0.0,980656,1206727168,1495976,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441,0.027,0.49023,0,-0.066,0.0,19.047617,0.039219998,1.95,1050677568,0.0,0.0,0.0,-0.04653811368425155
SIM,Basic Materials,4629,0.0,0.56340003,920,0.0,920,0.0,0.392741,2,14.720639,1156,2120441600,2284,0,12.06542,0.0,0.0,0.0,0.11625,0.0,1.07,10.91,0.0,0.00213,0,0.877,0.0,1.183318,0.0,0.11,2042301184,0.0,0.0,0.0,-0.04299480604498034
SIMO,Technology,0,0.022250477,0.617,771640,1.4,771640,1.4,1.096966,2,29.236845,487717,2342859264,514072,4.34248,13.8875,2.39,0.0223,3.418,0.14781,15.858,4.8,16.045,0.0093,0.77641,79746000,2.28,0.0,4.1545653,0.0,0.46,1844201088,-0.947,1.77,0.0,0.0807393536364121
SIMS,0,0,0.0,0.0,7400,0.0,7400,0.0,0.0,2,0.0,8928,0,13955,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0016689507286702795
SINA,Communication Services,8300,0.0,0.0,430900,0.0,430900,0.0,0.978331,2,0.0,151486,2573925120,443432,1.2271062,15.226149,0.0,0.0,1.512,-0.04671,7.225,2.83,39.325,0.0935,0.66190004,-97975000,-1.455,0.0,1.0957406,0.14669,17.23,3172065792,0.0,8.57,0.111099996,-0.006226947739000106
SINO,Industrials,19,0.001125,0.0,2056980,0.009,2056980,0.0,0.862946,2,0.0,2488108,115432328,2824340,20.07573,24.21212,0.0,0.0,16.871,-2.82702,-5.605,0.33,1.702,0.0479,0.0025499999,-16254918,-4.103,0.0,4.694477,0.22001,0.12,97002936,0.0,0.0,0.0499,-0.23904764084588914
SINT,Healthcare,28,0.0,0.0,20594700,0.0,20594700,0.0,1.916576,4,0.0,1207201,53565584,5043130,73.37751,-8.037037,0.0,0.0,44.594,0.0,-4.16,-0.27,1.122,0.0269,0.0136,-15853000,-1.706,0.0,1.9340465,0.015420001,0.12,32553372,0.0,0.0,0.0269,-0.22775796424128503
SIOX,Healthcare,38,0.0,0.0,788940,0.0,788940,0.0,1.646803,4,0.0,1282546,162739168,2588940,0,0.0,0.0,0.0,0.0,0.0,-1.734,0.0,0.0,0.0073,0.25,-45742000,0.0,0.0,0.0,0.38576,0.21,77828720,0.0,0.0,0.0107,-0.12063495331310232
SIRI,Communication Services,5726,0.008928572,1.8189999,24340520,0.055,24340520,0.06,1.104008,2,208.33334,19551872,25874874368,29461850,3.218268,20.16129,0.0,0.0095,4.278,0.01629,14.526,0.31,-0.548,0.0399,0.16395001,131000000,0.03,0.0,0.0,0.75415003,4.59,34398269440,0.0,1.71,0.17639999,0.03993340465526341
SITC,Real Estate,323,0.01755618,3.125,2364027,0.25,2364027,0.36,1.72481,2,182.3077,2244107,2964215808,1973093,6.4238105,158.0,7.47,0.0253,10.804,0.077410005,18.342,0.09,8.371,0.0287,0.83857,14986000,0.078,0.0,1.6987218,0.20641,3.38,4985516544,0.0,-185.26,0.056700002,0.10489513546806699
SITE,Industrials,4530,0.0,0.0,241720,0.0,241720,0.0,1.226864,2,66.01091,207676,8051145728,310620,2.9769442,50.425,0.0,0.0,3.087,0.044850003,34.142,3.6,17.954,0.0761,1.09877,121300000,2.75,0.0,10.110839,0.010140001,9.55,8347744768,3.6,5.16,0.0769,0.12388554963806195
SITM,Technology,187,0.0,0.0,296980,0.0,296980,0.0,0.0,2,0.0,170075,1770768512,263435,15.244744,122.91667,0.0,0.0,14.683,-0.08068,-1362.213,0.84,0.378,0.024300002,0.58539003,-9372000,-0.559,0.0,273.14816,0.46688998,1.18,1705491200,2.145,9.6,0.0588,-0.16606088332134583
SIVB,Financial Services,4461,0.0,0.0,525380,0.0,525380,0.0,2.086132,2,24.097944,566658,28645343232,437815,7.5843086,24.570663,0.0,0.0,3.265,0.31993,0.0,22.43,151.856,0.0154,0.935,1191217024,22.87,0.0,3.6292276,0.00421,1.9,12332727296,0.495,2.82,0.0173,0.01983710255148175
SIVBP,Financial Services,4461,0.0,0.0,18160,0.0,18160,1.31,2.086132,2,0.0,12425,0,26138,0,0.0,0.0,0.0499,-3.917,0.31993,0.0,0.0,0.0,0.0,0.19695999,1191217024,0.0,0.0,0.0,0.0,1.01,-14794471424,0.495,0.0,0.0,0.012595416568569254
SIVR,0,0,0.0,0.0,611540,0.0,611540,0.0,0.0,2,0.0,628065,0,1191788,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.035782280840418304
SIX,Consumer Cyclical,1950,0.004948535,0.0,1807580,0.25,1807580,0.0,2.529794,2,0.0,1668787,4291842048,1625457,12.036295,33.151318,5.8,0.0,21.097,-1.18735,-35.929,1.52,-13.618,0.0793,0.83259004,-423380000,-4.993,0.0,0.0,0.07217,3.6,7522571264,0.0,2.23,0.088199995,0.20262523996629955
SIXA,0,0,0.0,0.0,11640,0.0,11640,0.0,0.0,2,0.0,2488,0,5967,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.00954078927749226
SIXH,0,0,0.0,0.0,25420,0.0,25420,0.0,0.0,2,0.0,34040,0,11044,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.013052078814967552
SIXL,0,0,0.0,0.0,15520,0.0,15520,0.0,0.0,2,0.0,7859,0,5205,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.02319716737318816
SIXS,0,0,0.0,0.0,3120,0.0,3120,0.0,0.0,2,0.0,900,0,3171,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.10185268155191875
SIZE,0,0,0.0,0.0,56900,0.0,56900,0.0,0.0,2,0.0,12396,0,137816,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.028063324615617665
SJ,Communication Services,228,0.0,0.0,3640,0.0,3640,0.0,0.0,2,0.0,3663,244687568,5838,0,0.0,0.0,0.0,0.0,0.26447,0.0,0.0,0.0,0.00029999999,0.01026,0,0.0,0.0,0.0,0.92307997,1.48,244687584,0.591,0.0,0.0,-0.0904522247017755
SJB,0,0,0.0,0.0,152480,0.0,152480,0.0,0.0,2,0.0,122474,0,102649,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.005669521578889153
SJI,Utilities,1130,0.042534906,0.73300004,1581040,1.188,1581040,1.21,0.918201,2,17.711811,571858,2881642240,1106850,1.8695173,16.554913,3.78,0.0433,4.091,0.10191,13.978,1.73,16.553,0.0683,0.89748,157339008,1.617,0.0,1.7301999,0.0049900003,6.69,6305501184,0.0,0.51,0.107,0.0
SJM,Consumer Defensive,7300,0.029479576,0.42330003,1120860,3.58,1120860,3.6,0.286023,2,14.524263,772936,13382642688,1171374,1.6371207,14.183509,2.76,0.0296,2.178,0.1169,9.267,8.61,74.794,0.0887,0.8528,955600000,8.408,0.0,1.6327513,0.043080002,7.45,17807378432,0.395,-30.62,0.1047,0.07348804899230092
SJNK,0,0,0.0,0.0,6113220,0.0,6113220,0.0,0.0,2,0.0,4088157,0,4924061,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0024518413942746535
SJR,Communication Services,9500,0.04647887,0.89769995,639540,0.891,639540,0.93,0.436316,2,366.21622,13978029,13823736832,895171,0,26.057693,4.6,0.048600003,0.0,0.12773,0.0,1.04,8.403,0.0043,0.67262,0,0.074,0.0,3.2250388,0.04967,2.92,13733167104,0.006,6.91,0.0,0.5488282086732474
SJT,Energy,0,0.02709832,1.0,76160,0.113,76160,0.66,0.729685,4,35.309734,184670,185969120,120969,26.607058,0.0,8.09,0.1573,26.521,0.75584,0.0,0.0,0.111,0.0021,0.14735,5282925,0.113,0.0,35.945946,0.0,0.7,185366192,0.0,0.0,0.0021,-0.06898090816134657
SJW,Utilities,748,0.021415425,0.5981,287200,1.28,287200,1.36,0.379739,2,27.481308,145595,1742787328,99920,3.0871692,23.062746,1.79,0.0228,5.745,0.10897,15.523,2.55,32.117,0.0126,0.73697996,61515000,2.14,0.0,1.8311175,0.085939996,4.92,3243033088,0.0,5.16,0.0138,-0.13208383236094962
SKF,0,0,0.0,0.0,59640,0.0,59640,0.0,0.0,2,0.0,38879,0,44916,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.13103953014993214
SKLZ,Communication Services,0,0.0,0.0,15983220,0.0,15983220,0.0,0.0,2,0.0,10798673,11631373312,7615250,50.545914,0.0,0.0,0.0,49.426,-0.53217,-116.045,0.0,0.0,0.0401,0.29799998,-122461000,0.0,0.0,0.0,0.20158,2.3,11373771776,0.0,0.0,0.0,-0.12493038495646373
SKM,Communication Services,0,0.35720003,0.0496,378920,8.93,378920,0.19,0.419008,2,5.600435,177994,16246210560,333962,0,5.541667,4.12,0.0075,0.0,0.08076999,0.0,4.56,26.875097,0.0008,0.09557,0,4.51215,0.0,0.94027567,0.0,1.67,16064673792,0.0,0.0,0.0,-0.012118822004182
SKOR,0,0,0.0,0.0,16560,0.0,16560,0.0,0.0,2,0.0,5002,0,21162,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.014544137647592612
SKT,Real Estate,262,0.020564515,0.0,3883320,0.357,3883320,0.71,1.969664,2,0.0,2988537,1653378432,5697764,4.1941776,53.545452,8.13,0.040900003,8.164,-0.09203,16.102,0.33,3.649,0.3109,0.79386,-36970000,-0.4,0.178,4.8424225,0.02605,4.98,3218381824,0.0,6.64,0.4626,0.21027394620623793
